trial_number,sim_iter_0,sim_iter_1,sim_iter_2,sim_iter_3,sim_iter_4,sim_iter_5,sim_iter_6,sim_iter_7,sim_iter_8,sim_iter_9,sim_iter_10,sim_iter_11,sim_iter_12,sim_iter_13,sim_iter_14,sim_iter_15,sim_iter_16,sim_iter_17,sim_iter_18,sim_iter_19,sim_iter_20,sim_iter_21,sim_iter_22,sim_iter_23,sim_iter_24,sim_iter_25,sim_iter_26,sim_iter_27,sim_iter_28,sim_iter_29,sim_iter_30,sim_iter_31,sim_iter_32,sim_iter_33,sim_iter_34,sim_iter_35,sim_iter_36,sim_iter_37,sim_iter_38,sim_iter_39,sim_iter_40,sim_iter_41,sim_iter_42,sim_iter_43,sim_iter_44,sim_iter_45,sim_iter_46,sim_iter_47,sim_iter_48,sim_iter_49,sim_iter_50,hap_iter_0,hap_iter_1,hap_iter_2,hap_iter_3,hap_iter_4,hap_iter_5,hap_iter_6,hap_iter_7,hap_iter_8,hap_iter_9,hap_iter_10,hap_iter_11,hap_iter_12,hap_iter_13,hap_iter_14,hap_iter_15,hap_iter_16,hap_iter_17,hap_iter_18,hap_iter_19,hap_iter_20,hap_iter_21,hap_iter_22,hap_iter_23,hap_iter_24,hap_iter_25,hap_iter_26,hap_iter_27,hap_iter_28,hap_iter_29,hap_iter_30,hap_iter_31,hap_iter_32,hap_iter_33,hap_iter_34,hap_iter_35,hap_iter_36,hap_iter_37,hap_iter_38,hap_iter_39,hap_iter_40,hap_iter_41,hap_iter_42,hap_iter_43,hap_iter_44,hap_iter_45,hap_iter_46,hap_iter_47,hap_iter_48,hap_iter_49,hap_iter_50
0,0.4605263157894736,0.4846491228070175,0.49035087719298237,0.49035087719298237,0.49035087719298237,0.5092105263157896,0.5333333333333334,0.5545112781954888,0.5984962406015037,0.6285087719298246,0.6491228070175439,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6684210526315789,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7631578947368421,0.7894736842105263,0.8421052631578947,0.8947368421052632,0.9210526315789473,0.9473684210526315,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158
1,0.4887537993920973,0.4887537993920973,0.48996960486322194,0.48996960486322194,0.5049138804457954,0.5049138804457954,0.5049138804457954,0.5312056737588652,0.5312056737588652,0.5312056737588652,0.5404255319148936,0.5404255319148936,0.5404255319148936,0.5630192502532929,0.5630192502532929,0.5630192502532929,0.5740628166160082,0.5740628166160082,0.5740628166160082,0.5740628166160082,0.5740628166160082,0.5895643363728471,0.5895643363728471,0.5895643363728471,0.5895643363728471,0.5895643363728471,0.5895643363728471,0.609422492401216,0.609422492401216,0.609422492401216,0.609422492401216,0.609422492401216,0.609422492401216,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.6281155015197569,0.723404255319149,0.723404255319149,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149,0.8723404255319149
2,0.5056084656084655,0.5226455026455027,0.5226455026455027,0.5226455026455027,0.5403174603174604,0.5403174603174604,0.5403174603174604,0.5403174603174604,0.5403174603174604,0.563968253968254,0.5884656084656085,0.5884656084656085,0.5884656084656085,0.5884656084656085,0.5884656084656085,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6026984126984126,0.6666666666666666,0.7111111111111111,0.7111111111111111,0.7111111111111111,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7777777777777778,0.8,0.8,0.8,0.8,0.8,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222
3,0.5283008658008658,0.5283008658008658,0.5283008658008658,0.5283008658008658,0.5283008658008658,0.5298701298701298,0.5298701298701298,0.5298701298701298,0.5298701298701298,0.5298701298701298,0.5298701298701298,0.5298701298701298,0.5298701298701298,0.5298701298701298,0.5498917748917749,0.5498917748917749,0.5498917748917749,0.5498917748917749,0.5498917748917749,0.5498917748917749,0.5498917748917749,0.5498917748917749,0.5498917748917749,0.5670995670995671,0.5670995670995671,0.5670995670995671,0.5670995670995671,0.5670995670995671,0.5670995670995671,0.5670995670995671,0.5670995670995671,0.5670995670995671,0.5916666666666667,0.6117424242424243,0.6117424242424243,0.6117424242424243,0.6117424242424243,0.6117424242424243,0.6117424242424243,0.6117424242424243,0.6117424242424243,0.6387987012987014,0.6387987012987014,0.6387987012987014,0.6387987012987014,0.6387987012987014,0.6387987012987014,0.6387987012987014,0.6387987012987014,0.6387987012987014,0.6387987012987014,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.7954545454545454,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909
4,0.48333333333333334,0.49593495934959353,0.5121951219512196,0.5300813008130082,0.5419860627177701,0.5419860627177701,0.5773519163763066,0.5773519163763066,0.5988966318234612,0.5988966318234612,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.6171893147502904,0.7560975609756098,0.7560975609756098,0.7804878048780488,0.8048780487804879,0.8292682926829268,0.8292682926829268,0.8536585365853658,0.8536585365853658,0.8780487804878049,0.8780487804878049,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9024390243902439
5,0.46212624584717615,0.4768549280177188,0.49407530454042076,0.5141196013289037,0.5141196013289037,0.5141196013289037,0.5141196013289037,0.5141196013289037,0.5249723145071983,0.5269102990033223,0.5269102990033223,0.5460963455149502,0.5530177187153932,0.5677740863787375,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.5766334440753045,0.6511627906976745,0.6976744186046512,0.7209302325581395,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7674418604651163,0.7906976744186046,0.7906976744186046,0.813953488372093,0.8372093023255814,0.8604651162790697,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582
6,0.48186423505572445,0.48768996960486327,0.48768996960486327,0.481306990881459,0.481306990881459,0.4827760891590678,0.4827760891590678,0.4827760891590678,0.5006079027355622,0.506433637284701,0.5105116514690984,0.5105116514690984,0.5105116514690984,0.5105116514690984,0.5105116514690984,0.5406534954407295,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5523809523809524,0.5957446808510638,0.6170212765957447,0.6170212765957447,0.6382978723404256,0.6382978723404256,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.723404255319149,0.723404255319149,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7659574468085106,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915,0.7872340425531915
7,0.6015211640211641,0.6238756613756614,0.6141534391534392,0.6312830687830688,0.6312830687830688,0.6743386243386245,0.6766534391534392,0.6925925925925926,0.7072089947089949,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7280423280423283,0.7222222222222222,0.8055555555555556,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8611111111111112,0.8888888888888888,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222
8,0.5283783783783784,0.5283783783783784,0.5648648648648649,0.5648648648648649,0.5648648648648649,0.5923423423423424,0.5923423423423424,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.6400900900900901,0.7297297297297297,0.7297297297297297,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.8108108108108109,0.8108108108108109,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378,0.8378378378378378
9,0.5323280423280425,0.5460846560846562,0.5696825396825398,0.5696825396825398,0.5956613756613758,0.6141798941798943,0.6217460317460318,0.6323280423280424,0.6323280423280424,0.6583597883597885,0.6820634920634921,0.6894708994708996,0.6894708994708996,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7113756613756617,0.7333333333333333,0.7777777777777778,0.8,0.8,0.8222222222222222,0.8666666666666667,0.8888888888888888,0.8666666666666667,0.8666666666666667,0.8888888888888888,0.9111111111111111,0.9333333333333333,0.9333333333333333,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556
