12,11,12,white
12,11,6,white
12,11,9,black
12,11,7,black
12,11,12,black
12,11,13,black
12,11,14,black
13,12,0,white
13,12,6,white
13,12,1,white
13,12,2,black
13,12,3,black
13,12,4,white
13,12,8,black
13,12,7,black
13,12,2,black
13,12,3,white
13,12,4,black
13,12,5,white
13,12,7,white
13,12,8,white
13,12,7,black
13,12,3,white
13,12,4,black
13,12,5,black
13,12,6,white
13,12,6,black
13,12,10,black
13,12,10,white
13,12,5,black
13,12,9,white
13,12,10,white
13,12,11,black
13,12,8,white
13,12,7,white
13,12,9,white
13,12,10,white
13,12,11,white
13,12,12,black
13,12,5,black
13,12,9,black
13,12,10,black
13,12,11,white
13,12,12,white
13,12,6,white
13,12,9,black
13,12,7,black
13,12,12,black
13,12,13,black
13,12,14,black
14,13,0,white
14,13,6,white
14,13,1,white
14,13,2,black
14,13,3,black
14,13,4,white
14,13,8,black
14,13,7,black
14,13,2,black
14,13,3,white
14,13,4,black
14,13,5,white
14,13,7,white
14,13,8,white
14,13,7,black
14,13,3,white
14,13,4,black
14,13,5,black
14,13,6,white
14,13,6,black
14,13,10,black
14,13,10,white
14,13,5,black
14,13,9,white
14,13,10,white
14,13,11,black
14,13,8,white
14,13,7,white
14,13,9,white
14,13,10,white
14,13,11,white
14,13,12,black
14,13,5,black
14,13,9,black
14,13,10,black
14,13,11,white
14,13,12,white
14,13,6,white
14,13,9,black
14,13,7,black
14,13,12,black
14,13,13,black
14,13,14,black
15,14,0,white
15,14,6,white
15,14,1,white
15,14,2,black
15,14,3,black
15,14,4,white
15,14,8,black
15,14,7,black
15,14,2,black
15,14,3,white
15,14,4,black
15,14,5,white
15,14,7,white
15,14,8,white
15,14,7,black
15,14,3,white
15,14,4,black
15,14,5,black
15,14,6,white
15,14,6,black
15,14,10,black
15,14,10,white
15,14,5,black
15,14,9,white
15,14,10,white
15,14,11,black
15,14,8,white
15,14,7,white
15,14,9,white
15,14,10,white
15,14,11,white
15,14,12,black
15,14,5,black
15,14,9,black
15,14,10,black
15,14,11,white
15,14,12,white
15,14,6,white
15,14,9,black
15,14,7,black
15,14,12,black
15,14,13,black
15,14,14,black
16,15,0,white
16,15,6,white
16,15,1,white
16,15,2,black
16,15,3,black
16,15,4,white
16,15,8,black
16,15,7,black
16,15,2,black
16,15,3,white
16,15,4,black
16,15,5,white
16,15,7,white
16,15,8,white
16,15,7,black
16,15,3,white
16,15,4,black
16,15,5,black
16,15,6,white
16,15,6,black
16,15,10,black
16,15,10,white
16,15,5,black
16,15,9,white
16,15,10,white
16,15,11,black
16,15,8,white
16,15,7,white
16,15,9,white
16,15,10,white
16,15,11,white
16,15,12,black
16,15,5,black
16,15,9,black
16,15,10,black
16,15,11,white
16,15,12,white
16,15,6,white
16,15,9,black
16,15,7,black
16,15,12,black
16,15,13,black
16,15,14,black
17,16,0,white
17,16,6,white
17,16,1,white
17,16,2,black
17,16,3,black
17,16,4,white
17,16,8,black
17,16,7,black
17,16,2,black
17,16,3,white
17,16,4,black
17,16,5,white
17,16,7,white
17,16,8,white
17,16,7,black
17,16,3,white
17,16,4,black
17,16,5,black
17,16,6,white
17,16,6,black
17,16,10,black
17,16,10,white
17,16,5,black
17,16,9,white
17,16,10,white
17,16,11,black
17,16,8,white
17,16,7,white
17,16,9,white
17,16,10,white
17,16,11,white
17,16,12,black
17,16,5,black
17,16,9,black
17,16,10,black
17,16,11,white
17,16,12,white
17,16,6,white
17,16,9,black
17,16,7,black
17,16,12,black
17,16,13,black
17,16,14,black
18,17,0,white
18,17,6,white
18,17,1,white
18,17,2,black
18,17,3,black
18,17,4,white
18,17,8,black
18,17,7,black
18,17,2,black
18,17,3,white
18,17,4,black
18,17,5,white
18,17,7,white
18,17,8,white
18,17,7,black
18,17,3,white
18,17,4,black
18,17,5,black
18,17,6,white
18,17,6,black
18,17,10,black
18,17,10,white
18,17,5,black
18,17,9,white
18,17,10,white
18,17,11,black
18,17,8,white
18,17,7,white
18,17,9,white
18,17,10,white
18,17,11,white
18,17,12,black
18,17,5,black
18,17,9,black
18,17,10,black
18,17,11,white
18,17,12,white
18,17,6,white
18,17,9,black
18,17,7,black
18,17,12,black
18,17,13,black
18,17,14,black
19,18,0,white
19,18,6,white
19,18,1,white
19,18,2,black
19,18,3,black
19,18,4,white
19,18,8,black
19,18,7,black
19,18,2,black
19,18,3,white
19,18,4,black
19,18,5,white
19,18,7,white
19,18,8,white
19,18,7,black
19,18,3,white
19,18,4,black
19,18,5,black
19,18,6,white
19,18,6,black
19,18,10,black
19,18,10,white
19,18,5,black
19,18,9,white
19,18,10,white
19,18,11,black
19,18,8,white
19,18,7,white
19,18,9,white
19,18,10,white
19,18,11,white
19,18,12,black
19,18,5,black
19,18,9,black
19,18,10,black
19,18,11,white
19,18,12,white
19,18,6,white
19,18,9,black
19,18,7,black
19,18,12,black
19,18,13,black
19,18,14,black
20,19,0,white
20,19,6,white
20,19,1,white
20,19,2,black
20,19,3,black
20,19,4,white
20,19,8,black
20,19,7,black
20,19,2,black
20,19,3,white
20,19,4,black
20,19,5,white
20,19,7,white
20,19,8,white
20,19,7,black
20,19,3,white
20,19,4,black
20,19,5,black
20,19,6,white
20,19,6,black
20,19,10,black
20,19,10,white
20,19,5,black
20,19,9,white
20,19,10,white
20,19,11,black
20,19,8,white
20,19,7,white
20,19,9,white
20,19,10,white
20,19,11,white
20,19,12,black
20,19,5,black
20,19,9,black
20,19,10,black
20,19,11,white
20,19,12,white
20,19,6,white
20,19,9,black
20,19,7,black
20,19,12,black
20,19,13,black
20,19,14,black
21,20,0,white
21,20,6,white
21,20,1,white
21,20,2,black
21,20,3,black
21,20,4,white
21,20,8,black
21,20,7,black
21,20,2,black
21,20,3,white
21,20,4,black
21,20,5,white
21,20,7,white
21,20,8,white
21,20,7,black
21,20,3,white
21,20,4,black
21,20,5,black
21,20,6,white
21,20,6,black
21,20,10,black
21,20,10,white
21,20,5,black
21,20,9,white
21,20,10,white
21,20,11,black
21,20,8,white
21,20,7,white
21,20,9,white
21,20,10,white
21,20,11,white
21,20,12,black
21,20,5,black
21,20,9,black
21,20,10,black
21,20,11,white
21,20,12,white
21,20,6,white
21,20,9,black
21,20,7,black
21,20,12,black
21,20,13,black
21,20,14,black
22,21,0,white
22,21,6,white
22,21,1,white
22,21,2,black
22,21,3,black
22,21,4,white
22,21,8,black
22,21,7,black
22,21,2,black
22,21,3,white
22,21,4,black
22,21,5,white
22,21,7,white
22,21,8,white
22,21,7,black
22,21,3,white
22,21,4,black
22,21,5,black
22,21,6,white
22,21,6,black
22,21,10,black
22,21,10,white
22,21,5,black
22,21,9,white
22,21,10,white
22,21,11,black
22,21,8,white
22,21,7,white
22,21,9,white
22,21,10,white
22,21,11,white
22,21,12,black
22,21,5,black
22,21,9,black
22,21,10,black
22,21,11,white
22,21,12,white
22,21,6,white
22,21,9,black
22,21,7,black
22,21,12,black
22,21,13,black
22,21,14,black
23,22,0,white
23,22,6,white
23,22,1,white
23,22,2,black
23,22,3,black
23,22,4,white
23,22,8,black
23,22,7,black
23,22,2,black
23,22,3,white
23,22,4,black
23,22,5,white
23,22,7,white
23,22,8,white
23,22,7,black
23,22,3,white
23,22,4,black
23,22,5,black
23,22,6,white
23,22,6,black
23,22,10,black
23,22,10,white
23,22,5,black
23,22,9,white
23,22,10,white
23,22,11,black
23,22,8,white
23,22,7,white
23,22,9,white
23,22,10,white
23,22,11,white
23,22,12,black
23,22,5,black
23,22,9,black
23,22,10,black
23,22,11,white
23,22,12,white
23,22,6,white
23,22,9,black
23,22,7,black
23,22,12,black
23,22,13,black
23,22,14,black
24,23,0,white
24,23,6,white
24,23,1,white
24,23,2,black
24,23,3,black
24,23,4,white
24,23,8,black
24,23,7,black
24,23,2,black
24,23,3,white
24,23,4,black
24,23,5,white
24,23,7,white
24,23,8,white
24,23,7,black
24,23,3,white
24,23,4,black
24,23,5,black
24,23,6,white
24,23,6,black
24,23,10,black
24,23,10,white
24,23,5,black
24,23,9,white
24,23,10,white
24,23,11,black
24,23,8,white
24,23,7,white
24,23,9,white
24,23,10,white
24,23,11,white
24,23,12,black
24,23,5,black
24,23,9,black
24,23,10,black
24,23,11,white
24,23,12,white
24,23,6,white
24,23,9,black
24,23,7,black
24,23,12,black
24,23,13,black
24,23,14,black
25,24,0,white
25,24,6,white
25,24,1,white
25,24,2,black
25,24,3,black
25,24,4,white
25,24,8,black
25,24,7,black
25,24,2,black
25,24,3,white
25,24,4,black
25,24,5,white
25,24,7,white
25,24,8,white
25,24,7,black
25,24,3,white
25,24,4,black
25,24,5,black
25,24,6,white
25,24,6,black
25,24,10,black
25,24,10,white
25,24,5,black
25,24,9,white
25,24,10,white
25,24,11,black
25,24,8,white
25,24,7,white
25,24,9,white
25,24,10,white
25,24,11,white
25,24,12,black
25,24,5,black
25,24,9,black
25,24,10,black
25,24,11,white
25,24,12,white
25,24,6,white
25,24,9,black
25,24,7,black
25,24,12,black
25,24,13,black
25,24,14,black
26,25,0,white
26,25,6,white
26,25,1,white
26,25,2,black
26,25,3,black
26,25,4,white
26,25,8,black
26,25,7,black
26,25,2,black
26,25,3,white
26,25,4,black
26,25,5,white
26,25,7,white
26,25,8,white
26,25,7,black
26,25,3,white
26,25,4,black
26,25,5,black
26,25,6,white
26,25,6,black
26,25,10,black
26,25,10,white
26,25,5,black
26,25,9,white
26,25,10,white
26,25,11,black
26,25,8,white
26,25,7,white
26,25,9,white
26,25,10,white
26,25,11,white
26,25,12,black
26,25,5,black
26,25,9,black
26,25,10,black
26,25,11,white
26,25,12,white
26,25,6,white
26,25,9,black
26,25,7,black
26,25,12,black
26,25,13,black
26,25,14,black
27,26,0,white
27,26,6,white
27,26,1,white
27,26,2,black
27,26,3,black
27,26,4,white
27,26,8,black
27,26,7,black
27,26,2,black
27,26,3,white
27,26,4,black
27,26,5,white
27,26,7,white
27,26,8,white
27,26,7,black
27,26,3,white
27,26,4,black
27,26,5,black
27,26,6,white
27,26,6,black
27,26,10,black
27,26,10,white
27,26,5,black
27,26,9,white
27,26,10,white
27,26,11,black
27,26,8,white
27,26,7,white
27,26,9,white
27,26,10,white
27,26,11,white
27,26,12,black
27,26,5,black
27,26,9,black
27,26,10,black
27,26,11,white
27,26,12,white
27,26,6,white
27,26,9,black
27,26,7,black
27,26,12,black
27,26,13,black
27,26,14,black
28,27,0,white
28,27,6,white
28,27,1,white
28,27,2,black
28,27,3,black
28,27,4,white
28,27,8,black
28,27,7,black
28,27,2,black
28,27,3,white
28,27,4,black
28,27,5,white
28,27,7,white
28,27,8,white
28,27,7,black
28,27,3,white
28,27,4,black
28,27,5,black
28,27,6,white
28,27,6,black
28,27,10,black
28,27,10,white
28,27,5,black
28,27,9,white
28,27,10,white
28,27,11,black
28,27,8,white
28,27,7,white
28,27,9,white
28,27,10,white
28,27,11,white
28,27,12,black
28,27,5,black
28,27,9,black
28,27,10,black
28,27,11,white
28,27,12,white
28,27,6,white
28,27,9,black
28,27,7,black
28,27,12,black
28,27,13,black
28,27,14,black
29,28,0,white
29,28,6,white
29,28,1,white
29,28,2,black
29,28,3,black
29,28,4,white
29,28,8,black
29,28,7,black
29,28,2,black
29,28,3,white
29,28,4,black
29,28,5,white
29,28,7,white
29,28,8,white
29,28,7,black
29,28,3,white
29,28,4,black
29,28,5,black
29,28,6,white
29,28,6,black
29,28,10,black
29,28,10,white
29,28,5,black
29,28,9,white
29,28,10,white
29,28,11,black
29,28,8,white
29,28,7,white
29,28,9,white
29,28,10,white
29,28,11,white
29,28,12,black
29,28,5,black
29,28,9,black
29,28,10,black
29,28,11,white
29,28,12,white
29,28,6,white
29,28,9,black
29,28,7,black
29,28,12,black
29,28,13,black
29,28,14,black
30,29,0,white
30,29,6,white
30,29,1,white
30,29,2,black
30,29,3,black
30,29,4,white
30,29,8,black
30,29,7,black
30,29,2,black
30,29,3,white
30,29,4,black
30,29,5,white
30,29,7,white
30,29,8,white
30,29,7,black
30,29,3,white
30,29,4,black
30,29,5,black
30,29,6,white
30,29,6,black
30,29,10,black
30,29,10,white
30,29,5,black
30,29,9,white
30,29,10,white
30,29,11,black
30,29,8,white
30,29,7,white
30,29,9,white
30,29,10,white
30,29,11,white
30,29,12,black
30,29,5,black
30,29,9,black
30,29,10,black
30,29,11,white
30,29,12,white
30,29,6,white
30,29,9,black
30,29,7,black
30,29,12,black
30,29,13,black
30,29,14,black
31,30,0,white
31,30,6,white
31,30,1,white
31,30,2,black
31,30,3,black
31,30,4,white
31,30,8,black
31,30,7,black
31,30,2,black
31,30,3,white
31,30,4,black
31,30,5,white
31,30,7,white
31,30,8,white
31,30,7,black
31,30,3,white
31,30,4,black
31,30,5,black
31,30,6,white
31,30,6,black
31,30,10,black
31,30,10,white
31,30,5,black
31,30,9,white
31,30,10,white
31,30,11,black
31,30,8,white
31,30,7,white
31,30,9,white
31,30,10,white
31,30,11,white
31,30,12,black
31,30,5,black
31,30,9,black
31,30,10,black
31,30,11,white
31,30,12,white
31,30,6,white
31,30,9,black
31,30,7,black
31,30,12,black
31,30,13,black
31,30,14,black
32,31,0,white
32,31,6,white
32,31,1,white
32,31,2,black
32,31,3,black
32,31,4,white
32,31,8,black
32,31,7,black
32,31,2,black
32,31,3,white
32,31,4,black
32,31,5,white
32,31,7,white
32,31,8,white
32,31,7,black
32,31,3,white
32,31,4,black
32,31,5,black
32,31,6,white
32,31,6,black
32,31,10,black
32,31,10,white
32,31,5,black
32,31,9,white
32,31,10,white
32,31,11,black
32,31,8,white
32,31,7,white
32,31,9,white
32,31,10,white
32,31,11,white
32,31,12,black
32,31,5,black
32,31,9,black
32,31,10,black
32,31,11,white
32,31,12,white
32,31,6,white
32,31,9,black
32,31,7,black
32,31,12,black
32,31,13,black
32,31,14,black
33,32,0,white
33,32,6,white
33,32,1,white
33,32,2,black
33,32,3,black
33,32,4,white
33,32,8,black
33,32,7,black
33,32,2,black
33,32,3,white
33,32,4,black
33,32,5,white
33,32,7,white
33,32,8,white
33,32,7,black
33,32,3,white
33,32,4,black
33,32,5,black
33,32,6,white
33,32,6,black
33,32,10,black
33,32,10,white
33,32,5,black
33,32,9,white
33,32,10,white
33,32,11,black
33,32,8,white
33,32,7,white
33,32,9,white
33,32,10,white
33,32,11,white
33,32,12,black
33,32,5,black
33,32,9,black
33,32,10,black
33,32,11,white
33,32,12,white
33,32,6,white
33,32,9,black
33,32,7,black
33,32,12,black
33,32,13,black
33,32,14,black
34,33,0,white
34,33,6,white
34,33,1,white
34,33,2,black
34,33,3,black
34,33,4,white
34,33,8,black
34,33,7,black
34,33,2,black
34,33,3,white
34,33,4,black
34,33,5,white
34,33,7,white
34,33,8,white
34,33,7,black
34,33,3,white
34,33,4,black
34,33,5,black
34,33,6,white
34,33,6,black
34,33,10,black
34,33,10,white
34,33,5,black
34,33,9,white
34,33,10,white
34,33,11,black
34,33,8,white
34,33,7,white
34,33,9,white
34,33,10,white
34,33,11,white
34,33,12,black
34,33,5,black
34,33,9,black
34,33,10,black
34,33,11,white
34,33,12,white
34,33,6,white
34,33,9,black
34,33,7,black
34,33,12,black
34,33,13,black
34,33,14,black
35,34,0,white
35,34,6,white
35,34,1,white
35,34,2,black
35,34,3,black
35,34,4,white
35,34,8,black
35,34,7,black
35,34,2,black
35,34,3,white
35,34,4,black
35,34,5,white
35,34,7,white
35,34,8,white
35,34,7,black
35,34,3,white
35,34,4,black
35,34,5,black
35,34,6,white
35,34,6,black
35,34,10,black
35,34,10,white
35,34,5,black
35,34,9,white
35,34,10,white
35,34,11,black
35,34,8,white
35,34,7,white
35,34,9,white
35,34,10,white
35,34,11,white
35,34,12,black
35,34,5,black
35,34,9,black
35,34,10,black
35,34,11,white
35,34,12,white
35,34,6,white
35,34,9,black
35,34,7,black
35,34,12,black
35,34,13,black
35,34,14,black
36,35,0,white
36,35,6,white
36,35,1,white
36,35,2,black
36,35,3,black
36,35,4,white
36,35,8,black
36,35,7,black
36,35,2,black
36,35,3,white
36,35,4,black
36,35,5,white
36,35,7,white
36,35,8,white
36,35,7,black
36,35,3,white
36,35,4,black
36,35,5,black
36,35,6,white
36,35,6,black
36,35,10,black
36,35,10,white
36,35,5,black
36,35,9,white
36,35,10,white
36,35,11,black
36,35,8,white
36,35,7,white
36,35,9,white
36,35,10,white
36,35,11,white
36,35,12,black
36,35,5,black
36,35,9,black
36,35,10,black
36,35,11,white
36,35,12,white
36,35,6,white
36,35,9,black
36,35,7,black
36,35,12,black
36,35,13,black
36,35,14,black
37,36,0,white
37,36,6,white
37,36,1,white
37,36,2,black
37,36,3,black
37,36,4,white
37,36,8,black
37,36,7,black
37,36,2,black
37,36,3,white
37,36,4,black
37,36,5,white
37,36,7,white
37,36,8,white
37,36,7,black
37,36,3,white
37,36,4,black
37,36,5,black
37,36,6,white
37,36,6,black
37,36,10,black
37,36,10,white
37,36,5,black
37,36,9,white
37,36,10,white
37,36,11,black
37,36,8,white
37,36,7,white
37,36,9,white
37,36,10,white
37,36,11,white
37,36,12,black
37,36,5,black
37,36,9,black
37,36,10,black
37,36,11,white
37,36,12,white
37,36,6,white
37,36,9,black
37,36,7,black
37,36,12,black
37,36,13,black
37,36,14,black
38,37,0,white
38,37,6,white
38,37,1,white
38,37,2,black
38,37,3,black
38,37,4,white
38,37,8,black
38,37,7,black
38,37,2,black
38,37,3,white
38,37,4,black
38,37,5,white
38,37,7,white
38,37,8,white
38,37,7,black
38,37,3,white
38,37,4,black
38,37,5,black
38,37,6,white
38,37,6,black
38,37,10,black
38,37,10,white
38,37,5,black
38,37,9,white
38,37,10,white
38,37,11,black
38,37,8,white
38,37,7,white
38,37,9,white
38,37,10,white
38,37,11,white
38,37,12,black
38,37,5,black
38,37,9,black
38,37,10,black
38,37,11,white
38,37,12,white
38,37,6,white
38,37,9,black
38,37,7,black
38,37,12,black
38,37,13,black
38,37,14,black
39,38,0,white
39,38,6,white
39,38,1,white
39,38,2,black
39,38,3,black
39,38,4,white
39,38,8,black
39,38,7,black
39,38,2,black
39,38,3,white
39,38,4,black
39,38,5,white
39,38,7,white
39,38,8,white
39,38,7,black
39,38,3,white
39,38,4,black
39,38,5,black
39,38,6,white
39,38,6,black
39,38,10,black
39,38,10,white
39,38,5,black
39,38,9,white
39,38,10,white
39,38,11,black
39,38,8,white
39,38,7,white
39,38,9,white
39,38,10,white
39,38,11,white
39,38,12,black
39,38,5,black
39,38,9,black
39,38,10,black
39,38,11,white
39,38,12,white
39,38,6,white
39,38,9,black
39,38,7,black
39,38,12,black
39,38,13,black
39,38,14,black
40,39,0,white
40,39,6,white
40,39,1,white
40,39,2,black
40,39,3,black
40,39,4,white
40,39,8,black
40,39,7,black
40,39,2,black
40,39,3,white
40,39,4,black
40,39,5,white
40,39,7,white
40,39,8,white
40,39,7,black
40,39,3,white
40,39,4,black
40,39,5,black
40,39,6,white
40,39,6,black
40,39,10,black
40,39,10,white
40,39,5,black
40,39,9,white
40,39,10,white
40,39,11,black
40,39,8,white
40,39,7,white
40,39,9,white
40,39,10,white
40,39,11,white
40,39,12,black
40,39,5,black
40,39,9,black
40,39,10,black
40,39,11,white
40,39,12,white
40,39,6,white
40,39,9,black
40,39,7,black
40,39,12,black
40,39,13,black
40,39,14,black
41,0,0,white
41,0,4,black
41,0,5,white
41,0,6,black
41,0,2,black
41,0,3,white
41,0,4,white
41,0,5,black
41,0,6,black
41,0,7,black
41,0,2,black
41,0,4,white
41,0,5,white
41,0,6,black
41,0,8,white
41,0,4,white
41,0,6,white
41,0,7,white
41,0,9,black
41,0,9,black
41,0,4,white
41,0,5,black
41,0,6,white
41,0,8,black
41,0,10,black
41,0,10,white
41,0,7,white
41,0,8,black
41,0,9,white
41,0,10,white
