trial_number,sim_iter_0,sim_iter_1,sim_iter_2,sim_iter_3,sim_iter_4,sim_iter_5,sim_iter_6,sim_iter_7,sim_iter_8,sim_iter_9,sim_iter_10,sim_iter_11,sim_iter_12,sim_iter_13,sim_iter_14,sim_iter_15,sim_iter_16,sim_iter_17,sim_iter_18,sim_iter_19,sim_iter_20,sim_iter_21,sim_iter_22,sim_iter_23,sim_iter_24,sim_iter_25,sim_iter_26,sim_iter_27,sim_iter_28,sim_iter_29,sim_iter_30,sim_iter_31,sim_iter_32,sim_iter_33,sim_iter_34,sim_iter_35,sim_iter_36,sim_iter_37,sim_iter_38,sim_iter_39,sim_iter_40,sim_iter_41,sim_iter_42,sim_iter_43,sim_iter_44,sim_iter_45,sim_iter_46,sim_iter_47,sim_iter_48,sim_iter_49,sim_iter_50,hap_iter_0,hap_iter_1,hap_iter_2,hap_iter_3,hap_iter_4,hap_iter_5,hap_iter_6,hap_iter_7,hap_iter_8,hap_iter_9,hap_iter_10,hap_iter_11,hap_iter_12,hap_iter_13,hap_iter_14,hap_iter_15,hap_iter_16,hap_iter_17,hap_iter_18,hap_iter_19,hap_iter_20,hap_iter_21,hap_iter_22,hap_iter_23,hap_iter_24,hap_iter_25,hap_iter_26,hap_iter_27,hap_iter_28,hap_iter_29,hap_iter_30,hap_iter_31,hap_iter_32,hap_iter_33,hap_iter_34,hap_iter_35,hap_iter_36,hap_iter_37,hap_iter_38,hap_iter_39,hap_iter_40,hap_iter_41,hap_iter_42,hap_iter_43,hap_iter_44,hap_iter_45,hap_iter_46,hap_iter_47,hap_iter_48,hap_iter_49,hap_iter_50,white_hap_0,white_hap_1,white_hap_2,white_hap_3,white_hap_4,white_hap_5,white_hap_6,white_hap_7,white_hap_8,white_hap_9,white_hap_10,white_hap_11,white_hap_12,white_hap_13,white_hap_14,white_hap_15,white_hap_16,white_hap_17,white_hap_18,white_hap_19,white_hap_20,white_hap_21,white_hap_22,white_hap_23,white_hap_24,white_hap_25,white_hap_26,white_hap_27,white_hap_28,white_hap_29,white_hap_30,white_hap_31,white_hap_32,white_hap_33,white_hap_34,white_hap_35,white_hap_36,white_hap_37,white_hap_38,white_hap_39,white_hap_40,white_hap_41,white_hap_42,white_hap_43,white_hap_44,white_hap_45,white_hap_46,white_hap_47,white_hap_48,white_hap_49,white_hap_50,black_hap_0,black_hap_1,black_hap_2,black_hap_3,black_hap_4,black_hap_5,black_hap_6,black_hap_7,black_hap_8,black_hap_9,black_hap_10,black_hap_11,black_hap_12,black_hap_13,black_hap_14,black_hap_15,black_hap_16,black_hap_17,black_hap_18,black_hap_19,black_hap_20,black_hap_21,black_hap_22,black_hap_23,black_hap_24,black_hap_25,black_hap_26,black_hap_27,black_hap_28,black_hap_29,black_hap_30,black_hap_31,black_hap_32,black_hap_33,black_hap_34,black_hap_35,black_hap_36,black_hap_37,black_hap_38,black_hap_39,black_hap_40,black_hap_41,black_hap_42,black_hap_43,black_hap_44,black_hap_45,black_hap_46,black_hap_47,black_hap_48,black_hap_49,black_hap_50
0,0.4694444444444444,0.4694444444444444,0.5027777777777778,0.5305555555555556,0.5477777777777777,0.5644444444444443,0.57,0.6261111111111111,0.6261111111111111,0.6511111111111111,0.6511111111111111,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.6666666666666666,0.6666666666666666,0.7,0.7333333333333333,0.7666666666666667,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9,0.9,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.6842105263157895,0.7368421052631579,0.8421052631578947,0.8947368421052632,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.8947368421052632,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091
1,0.6035714285714285,0.6035714285714285,0.6035714285714285,0.6333333333333334,0.625,0.6654761904761906,0.6767857142857144,0.6767857142857144,0.6767857142857144,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.7035714285714286,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.75,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.5972222222222221,0.6435185185185186,0.6606481481481482,0.6861111111111112,0.7069444444444445,0.7672619047619048,0.7550925925925926,0.8,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.826984126984127,0.7777777777777778,0.8055555555555556,0.8055555555555556,0.8611111111111112,0.8888888888888888,0.9166666666666666,0.9444444444444444,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9565217391304348,0.9565217391304348,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.5833333333333334,0.6340579710144928,0.6413043478260869,0.6623188405797101,0.6623188405797101,0.6768115942028986,0.717391304347826,0.710144927536232,0.710144927536232,0.710144927536232,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.7681159420289856,0.5652173913043478,0.6086956521739131,0.6521739130434783,0.7391304347826086,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.5,0.6,0.7,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.7692307692307693,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.46313131313131317,0.4191919191919192,0.4191919191919192,0.4474747474747475,0.49797979797979797,0.48686868686868684,0.5313852813852815,0.5480519480519481,0.5480519480519481,0.5480519480519481,0.5480519480519481,0.5581529581529582,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.5354256854256855,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6666666666666666,0.6666666666666666,0.696969696969697,0.7878787878787878,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5,0.5,0.5,0.5,0.4166666666666667,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
5,0.5403318903318901,0.558008658008658,0.6023809523809524,0.5897546897546897,0.6063492063492063,0.6366522366522367,0.6644300144300145,0.6785714285714286,0.7089466089466091,0.7372294372294373,0.7372294372294373,0.7372294372294373,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.7503607503607505,0.6666666666666666,0.696969696969697,0.7272727272727273,0.7575757575757576,0.7878787878787878,0.8181818181818182,0.8484848484848485,0.8484848484848485,0.8787878787878788,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.6842105263157895,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7894736842105263,0.7894736842105263,0.7368421052631579,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.5750000000000001,0.6659090909090909,0.7189393939393939,0.7272727272727273,0.6401515151515151,0.625,0.625,0.6560606060606061,0.7015151515151515,0.6560606060606061,0.6560606060606061,0.7325757575757575,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.7583333333333332,0.6363636363636364,0.6818181818181818,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.6151041666666667,0.6151041666666667,0.6151041666666667,0.6010416666666667,0.6369791666666668,0.6687500000000002,0.6848958333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.7317708333333335,0.71875,0.78125,0.78125,0.78125,0.8125,0.875,0.875,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.85,0.85,0.85,0.85,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
