trial_number,sim_iter_0,sim_iter_1,sim_iter_2,sim_iter_3,sim_iter_4,sim_iter_5,sim_iter_6,sim_iter_7,sim_iter_8,sim_iter_9,sim_iter_10,sim_iter_11,sim_iter_12,sim_iter_13,sim_iter_14,sim_iter_15,sim_iter_16,sim_iter_17,sim_iter_18,sim_iter_19,sim_iter_20,sim_iter_21,sim_iter_22,sim_iter_23,sim_iter_24,sim_iter_25,sim_iter_26,sim_iter_27,sim_iter_28,sim_iter_29,sim_iter_30,sim_iter_31,sim_iter_32,sim_iter_33,sim_iter_34,sim_iter_35,sim_iter_36,sim_iter_37,sim_iter_38,sim_iter_39,sim_iter_40,sim_iter_41,sim_iter_42,sim_iter_43,sim_iter_44,sim_iter_45,sim_iter_46,sim_iter_47,sim_iter_48,sim_iter_49,sim_iter_50,hap_iter_0,hap_iter_1,hap_iter_2,hap_iter_3,hap_iter_4,hap_iter_5,hap_iter_6,hap_iter_7,hap_iter_8,hap_iter_9,hap_iter_10,hap_iter_11,hap_iter_12,hap_iter_13,hap_iter_14,hap_iter_15,hap_iter_16,hap_iter_17,hap_iter_18,hap_iter_19,hap_iter_20,hap_iter_21,hap_iter_22,hap_iter_23,hap_iter_24,hap_iter_25,hap_iter_26,hap_iter_27,hap_iter_28,hap_iter_29,hap_iter_30,hap_iter_31,hap_iter_32,hap_iter_33,hap_iter_34,hap_iter_35,hap_iter_36,hap_iter_37,hap_iter_38,hap_iter_39,hap_iter_40,hap_iter_41,hap_iter_42,hap_iter_43,hap_iter_44,hap_iter_45,hap_iter_46,hap_iter_47,hap_iter_48,hap_iter_49,hap_iter_50
0,0.4852380952380952,0.5235374149659865,0.5274829931972789,0.5703401360544218,0.5751020408163264,0.5751020408163264,0.5874829931972788,0.6236734693877551,0.6308163265306121,0.6810204081632653,0.6953061224489796,0.6953061224489796,0.7019727891156463,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.7353061224489796,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.7428571428571429,0.7714285714285715,0.7714285714285715,0.8285714285714286,0.8571428571428571,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714
1,0.4248677248677249,0.4584656084656085,0.4797619047619048,0.4797619047619048,0.4931878306878306,0.5152777777777777,0.5259920634920634,0.5654761904761904,0.5654761904761904,0.595568783068783,0.5914682539682539,0.6241732804232805,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6465939153439153,0.6666666666666666,0.6944444444444444,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8611111111111112,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444
2,0.4557291666666667,0.42187500000000006,0.45833333333333337,0.5322916666666666,0.5765625,0.6093750000000001,0.6093750000000001,0.6343750000000001,0.6453125000000001,0.6609375000000001,0.7052083333333334,0.7072916666666668,0.7072916666666668,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.7177083333333334,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.8125,0.84375,0.84375,0.90625,0.9375,0.9375,0.9375,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
3,0.43279569892473113,0.45967741935483863,0.4935483870967742,0.4935483870967742,0.4935483870967742,0.5580645161290323,0.6123655913978495,0.6204301075268818,0.6290322580645161,0.6290322580645161,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6752688172043011,0.6451612903225806,0.6774193548387096,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7741935483870968,0.7741935483870968,0.8387096774193549,0.8709677419354839,0.8709677419354839,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.9032258064516129
4,0.45714285714285696,0.46874236874236846,0.5013125763125762,0.5159951159951157,0.5159951159951157,0.5247252747252745,0.5486568986568985,0.5486568986568985,0.5670634920634919,0.5730463980463979,0.5986568986568986,0.6349816849816852,0.6349816849816852,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6614774114774118,0.6153846153846154,0.6666666666666666,0.717948717948718,0.7435897435897436,0.7435897435897436,0.7948717948717948,0.8205128205128205,0.8205128205128205,0.8205128205128205,0.8461538461538461,0.8974358974358975,0.9230769230769231,0.9230769230769231,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9487179487179487
5,0.49197530864197525,0.47962962962962963,0.5259259259259259,0.5259259259259259,0.5302469135802469,0.5407407407407406,0.528395061728395,0.5345679012345679,0.5493827160493827,0.5617283950617283,0.5962962962962962,0.6450617283950616,0.6790123456790123,0.6790123456790123,0.6956790123456791,0.6919753086419753,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.7055555555555556,0.48148148148148145,0.48148148148148145,0.5925925925925926,0.5925925925925926,0.6666666666666666,0.6666666666666666,0.7037037037037037,0.7407407407407407,0.7777777777777778,0.8148148148148148,0.8148148148148148,0.8518518518518519,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629
6,0.5457589285714286,0.5530505952380953,0.5634672619047619,0.6045386904761905,0.6383928571428572,0.6503720238095239,0.6888392857142858,0.7200892857142858,0.7461309523809525,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.7802827380952382,0.78125,0.8125,0.8125,0.84375,0.875,0.90625,0.90625,0.9375,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.5708333333333333,0.5762500000000002,0.6045833333333335,0.6260119047619048,0.6360119047619048,0.6530952380952382,0.6688690476190476,0.6838690476190477,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.7199404761904764,0.775,0.85,0.875,0.9,0.925,0.95,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.5195238095238095,0.5333333333333333,0.5619047619047619,0.6142857142857143,0.6142857142857143,0.6217687074829931,0.6734013605442177,0.6734013605442177,0.6734013605442177,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.695578231292517,0.8,0.8285714285714286,0.8571428571428571,0.8857142857142857,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143
9,0.49730158730158724,0.49730158730158724,0.5361904761904762,0.5445238095238095,0.5445238095238095,0.5669047619047619,0.5919047619047618,0.6196825396825396,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6586507936507936,0.6666666666666666,0.6666666666666666,0.7,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7666666666666667,0.8,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
